photo_id,title,description,tags,faves
33980290598,DSC_9067,"DSC_9067 - 7142 - BM68 AHF - Volvo B11RT/Caetano Levante 3 - Go North East (National Express) - Victoria, Elizabeth Street 21/04/19","7142, bm68ahf, gonortheast, goahead, goaheadgroup, nationalexpress, nationalexpresscoaches, natex, gonortheastltd",13.0
46940732405,Warfare on Wheels (750-500 BC),"Pera Frangissa, Sanctuary of Apollo-Reshef, Cyprus. British Museum, London, UK.","britishmuseum, london, uk, museum, historymuseum, nikon, d7500, warfare, wheels, carving, perafrangissa, sanctuaryofapolloreshef, cyprus, cypriotart",1.0
47067504694,Grave Stele (150-100 BC),"Exakestes, son of Androboulos, and his wife Metreis. Probably from Smyrna, Asia Minor. British Museum, London, UK.","britishmuseum, london, uk, museum, historymuseum, nikon, d7500, gravestele, stele, stone, exakestes, androboulos, metreis, smyrna, asiaminor",2.0
40889685213,Holland Park Mews,"Holland Park Mews in London, England","mews, buildings, gebäude, bâtiment, byggnader, houses, hus, häuser, architecture, architektur, arkitektur, arch, picturesque, street, strasse, gata, cobblestones, sunshine, sunlight, light, shadow, licht, schatten, ljus, skugga, lumière, ombre, white, weiss, vita, blanche, cars, afternoon, spring, vår, frühling, printemps, cityscape, city, stadt, stad, ville, capital, hollandparkmews, kensington, london, londres, england, angleterre, unitedkingdom, greatbritain, storbritannien, grosbritannien, royaumeunis, uk, gb, europe, nikond7200",0.0
40889458103,Tianjin Airlines | Airbus A330-200 | B-8959 | London Heathrow,GCR7965 from Tianjin via Chongqing landing one hour ahead of schedule,"tianjinairlines, cgr, gs, bohai, aircraft, airplane, airport, plane, planespotting, canon, 7d, 100400, london, heathrow, egll, lhr, airbus, a330, a330200, airbusa330, airbusa330200, b8959",20.0
40867283213,UK - London - Skyscraper shapes 01_DSC5524,"Click here for more shots of skyscrapers : <a href=""""https://www.flickr.com/photos/darrellg/albums/72157631363330444"""">www.flickr.com/photos/darrellg/albums/72157631363330444</a>

From Wikipedia : &quot;122 Leadenhall Street, also known as the Leadenhall Building, is a skyscraper in London that is 225 metres (738 ft) tall. It opened in July 2014 and was designed by Rogers Stirk Harbour + Partners; it is known informally as The Cheesegrater because of its distinctive wedge shape similar to that of the kitchen utensil with the same name. It is one of a number of tall buildings recently completed or under construction in the City of London financial district, including 20 Fenchurch Street, The Pinnacle, and The Scalpel.

The site is adjacent to the Lloyd's Building, also designed by Rogers, which is the current home of the insurance market Lloyd's of London. Until 2007 the Leadenhall site was occupied by a building owned by British Land and designed by Gollins Melvin Ward Partnership, which was constructed in the 1960s. That building was demolished in preparation for redevelopment of the site. By December 2009, the site was cleared but construction had stalled. The project, initially delayed due to the financial crisis, was revived in October 2010 and Oxford Properties has co-developed the property in partnership with British Land.&quot;

<a href=""""http://www.dgphotos.co.uk"""" rel=""""noreferrer nofollow"""">My Website</a> : <a href=""""https://www.twitter.com/dgphotos"""" rel=""""noreferrer nofollow"""">Twitter</a> : <a href=""""https://www.facebook.com/dsgphotos"""" rel=""""noreferrer nofollow"""">Facebook</a> : <a href=""""https://instagram.com/dgphotos.co.uk/"""" rel=""""noreferrer nofollow"""">Instagram</a>  : <a href=""""https://www.photocrowd.com/dgphotos/"""" rel=""""noreferrer nofollow"""">Photocrowd</a>

© D.Godliman",uklondonskyscrapershapes01dsc5524,31.0
32911021817,London,"Passeggiando per Londra con il naso all'insù....
I riflessi sulla facciata di un edificio moderno, sul Tamigi.

<strong>__________________________________________________</strong>
Copyright © 2019 <a href=""""http://www.flickr.com/people/margall69/"""">GALLETTO MARCO</a> - All rights reserved.","architecture, london, reflections, sky",58.0
47854726251,Kenwood House Bridge,"In the park at Kenwood House in Hampstead, London, England","bridge, pont, bro, brücke, lake, lac, sjö, see, arches, valv, bogen, arc, white, vit, weiss, blanche, tree, trees, träd, bäume, arbres, spring, vår, frühling, printemps, green, grön, grün, vert, colours, colors, farben, färger, couleur, nature, natur, birds, garden, garten, trädgård, jardin, park, parc, landscape, landschaft, landskap, paysage, city, stad, stadt, ville, capital, kenwoodhouse, hampsteadheath, hampstead, london, londres, england, angleterre, greatbritain, storbritannien, grosbritannien, unitedkingdom, royaumeunis, uk, gb, europe, nikond7200",0.0
33977367878,The Ritz,"The Ritz on Piccadilly in London, England","passageway, passage, durchgang, walkway, pedestrianstreet, architecture, architektur, arkitektur, building, byggnad, gebäude, bâtiment, lamps, lampen, lampor, morning, matin, morgen, morgon, light, licht, ljus, lumière, luxury, hotel, restaurant, cityscape, city, stadt, stad, ville, capital, theritz, piccadilly, stjamess, london, londres, england, angleterre, unitedkingdom, royaumeunis, greatbritain, storbritannien, grosbritannien, uk, gb, europe, nikond7200",0.0
32910402187,Hawfinch Coccothraustes coccothraustes,"Taken in Dagenham Chase Cemetry, Essex

I hope you like my image; I am an amateur mainly wildlife photographer who is always looking to improve. So constructive criticism is always welcome.

Also, if I have misidentified any of my subjects please let me know, I would be happy rather than offended.

If you have a minute do have a look at my blog: <a href=""""http://rovingbumbarrel.blogspot.com/"""" rel=""""noreferrer nofollow"""">rovingbumbarrel.blogspot.com/</a>","2018, dagenhamcemetery, dagenhamchase, essex, london, march, nikkor200500mmf56, nikond7200, dagenham, hawfinch, coccothraustescoccothraustes",0.0
33986982038,DSC_9244,"DSC_9244 - 54602 - YX68 UAK - Volvo B11R/Plaxton Elite i - Stagecoach Warwickshire (Megabus.com; Isla Smiler #islastones) - Victoria, Elizabeth Street 03/03/19","54602, yx68uak, islasmiler, islastones, megabus, megabuscom, stagecoach, stagecoachwarwickshire, stagecoachgroup, midlandredsouthltd",8.0
46937755585,Double vision,London St Pancras,"railway, transport, londonstpancras, london, uk, station, midlandrailway, shadow",8.0
46937755125,Underneath the arches,London King's Cross,"railway, transport, londonkingscross, station, gnr, uk, london",4.0
32909963287,From The Eye.,"A train crosses Hungerford Bridge,as seen from the London Eye - early 2000s.","railway, transport, travel, london, hungerfordbridge, riverthames",6.0
32909964007,20190302-0288,"Nunhead Cemetery was full of these little green parakeets, presumably descended from birds that escaped from captivity as some point in the past.","1840, 1840s, 19thcentury, allsaintscemeterynunhead, england, europe, europeanunion, london, m43, magnificent7, magnificentseven, magnificentsevengardencemeteries, microfourthirds, nunhead, olympus, olympuspenfgzuikoautos40mmf14, olympuspenf, penfmount, southwark, unitedkingdom, westerneurope, animal, bird, cemetery, decay, digital, fauna, flora, gravegraveyard, manualfocus, overgrown, parakeet, parrot, plant, tree, wooded",1.0
47064585444,20190302-0189,"Nunhead Cemetery was full of these little green parakeets, presumably descended from birds that escaped from captivity as some point in the past.","1840, 1840s, 19thcentury, allsaintscemeterynunhead, england, europe, europeanunion, london, m43, magnificent7, magnificentseven, magnificentsevengardencemeteries, microfourthirds, nunhead, olympus, olympuspenfgzuikoautos40mmf14, olympuspenf, penfmount, southwark, unitedkingdom, westerneurope, animal, bird, cemetery, decay, digital, fauna, flora, foliage, gravegraveyard, leaf, manualfocus, overgrown, parakeet, parrot, plant, wooded",1.0
32909947527,Trees,Trees in St James's Park,"trees, park",1.0
32909674667,H2915 Florance - South Mimms,At Motorway Services,"scaniar450, scaniatrucks, eddiestobart",10.0
32907576037,40 Leadenhall St,Demolition of upper storeys.,"unitedkingdom, blog, landscape, construction, cityoflondon, cityscape, demolition, london, 40leadenhallstreet, gothamcity, toastrack, england",0.0
47062162844,40 Leadenhall St,Demolition of upper storeys.,"unitedkingdom, blog, landscape, construction, cityoflondon, cityscape, demolition, london, 40leadenhallstreet, gothamcity, toastrack, england",0.0
47851648991,22 Bishsopsgate,Construction is in the final stages.,"unitedkingdom, urban, landscape, construction, cityoflondon, 22bishopsgate, cityscape, blog, london, england",1.0
47799520912,22 Bishsopsgate,Construction is in the final stages.,"unitedkingdom, urban, landscape, construction, cityoflondon, 22bishopsgate, cityscape, blog, london, england",0.0
32907574017,6-8 Bishopsgate,Breaking up the previous slab continuing.,"unitedkingdom, blog, landscape, london, cityoflondon, cityscape, demolition, construction, 68bishopsgate, 150leadenhallstreet, england",0.0
47851542601,Tate Mod Tower Bod,"Taken quite a few shots, but have not been editing or uploading in a while due to pressures of work. Decided to give myself a bit of photo time.
Someone having a look out of the window of the Tate Modern new Tower. I was waiting for an always packed lift up to the Restaurant.","monochrome, bw, tate, tatemodern, person, window, architecture, silhouette, light, rays, shadows, tower, london",150.0
47851541791,Me and St Paul --- Selfie,"Taken quite a few shots, but have not been editing or uploading in a while due to pressures of work. Decided to give myself a bit of photo time.
Mrs E was enjoying the Tate Modern shop whilst I enjoyed the view (and the fresh - cough, cough!) London air outside. Looking around I noticed a selfie opportunity with St Pauls reflecting in the Tate shop window.","selfie, window, me, stpauls, stpaulscathedral, skyline, london, reflection, people, sky, blue, riverthames, millenniumbridge",3.0
47851274401,Embassy of the United States,"KieranTimberlake (2018)
London","embassyoftheunitedstates, london, vauxhall, nineelms, kierantimberlake",0.0
33956437558,UK - London - 120 Fenchurch Street_sq_DSC5525,"A view back up to the new roof terrace on the 15th floor of the 120 Fenchurch building.  

Having seen some interior shots of the buildings I do wonder what it will be like working in one of the top five floors of the building given they've covered in brightly coloured glass......

Click here for more shots of London architecture : <a href=""""https://www.flickr.com/photos/darrellg/albums/72157635041185106"""">www.flickr.com/photos/darrellg/albums/72157635041185106</a>

From the Londonist website : &quot;Designed by Eric Parry Architects on behalf of insurance company Generali, One Fen Court is a noteworthy building even if you ignore the roof garden. That's largely thanks to its unusual design — it's almost one building stacked on top of another. The higher level is covered in iridescent strips, producing a vivid colourful effect both inside and outside.&quot;

Source : <a href=""""https://londonist.com/london/great-outdoors/the-garden-at-120"""" rel=""""noreferrer nofollow"""">londonist.com/london/great-outdoors/the-garden-at-120</a>

<a href=""""http://www.dgphotos.co.uk"""" rel=""""noreferrer nofollow"""">My Website</a> : <a href=""""https://www.twitter.com/dgphotos"""" rel=""""noreferrer nofollow"""">Twitter</a> : <a href=""""https://www.facebook.com/dsgphotos"""" rel=""""noreferrer nofollow"""">Facebook</a> : <a href=""""https://instagram.com/dgphotos.co.uk/"""" rel=""""noreferrer nofollow"""">Instagram</a>  : <a href=""""https://www.photocrowd.com/dgphotos/"""" rel=""""noreferrer nofollow"""">Photocrowd</a>

© D.Godliman",uklondon120fenchurchstreetsqdsc5525,21.0
33973226768,Interpretative dance,"Extinction Rebellion
Waterloo Bridge","interpretativedance, ecopolitics, environmentalactivism, activism, extinctionrebellion, 2019, london, fujix100t, fujifilmx100t, candid, streetphotography, streetlife, protest, demonstration, climatechange, globalwarming, politics, se1, flash, fujifilmxpro1efx20, efx20, waterloobridge",6.0
46934025705,Bearded Tit Panurus biarmicus,"Taken at Rainham Marshes, Essex. There were two or three birds taking grit from the grit tray, this helps with their digestion.

I hope you like my image; I am an amateur mainly wildlife photographer who is always looking to improve. So constructive criticism is always welcome.

Also, if I have misidentified any of my subjects please let me know, I would be happy rather than offended.

Please if you have a minute to have a look at my blog: <a href=""""http://rovingbumbarrel.blogspot.com/"""" rel=""""noreferrer nofollow"""">rovingbumbarrel.blogspot.com/</a>","httprovingbumbarrelblogspotcom, beardedtit, rainhammarshes, london, essex, rspb, panurusbiarmicus",0.0
46934025205,Cattle Egret Bubulcus ibis,"Taken at Rainham Marshes, Essex.

I hope you like my image; I am an amateur mainly wildlife photographer who is always looking to improve. So constructive criticism is always welcome.

Also, if I have misidentified any of my subjects please let me know, I would be happy rather than offended.

Please if you have a minute to have a look at my blog: <a href=""""http://rovingbumbarrel.blogspot.com/"""" rel=""""noreferrer nofollow"""">rovingbumbarrel.blogspot.com/</a>","bubulcusibis, cattleegret, rainhammarshes, essex, london, rspb, httprovingbumbarrelblogspotcom",2.0
46934000735,Kestrel Falco tinnunculus,"Taken at Rainham Marshes

I hope you like my image; I am an amateur mainly wildlife photographer who is always looking to improve. So constructive criticism is always welcome.

Also, if I have misidentified any of my subjects please let me know, I would be happy rather than offended.

Please if you have a minute to have a look at my blog: <a href=""""http://rovingbumbarrel.blogspot.com/"""" rel=""""noreferrer nofollow"""">rovingbumbarrel.blogspot.com/</a>","falcotinnunculus, kestrel, rainhammarshes, essex, london, httprovingbumbarrelblogspotcom, flying, slbflying",0.0
47797821482,Marble Portrait of an Unidentified Hellenistic ruler (2nd Century AD),"Roman copy of Hellenistic original (propably 2nd Century BC). British Museum, London, UK.","britishmuseum, london, uk, museum, historymuseum, nikon, d7500, marble, portrait, hellenisticart, romancopy, romanart, bust",0.0
47059756154,Circus West,"SimpsonHaugh (2017)

Battersea Power Station","batterseapowerstation, battersea, london, simpsonhaugh",0.0
